name,node_id,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,geometry
,979,785,,,residential,0,-111.9654274,33.3922092,POINT (-111.9654274 33.3922092)
,980,786,,,residential,0,-111.9590358,33.3244695,POINT (-111.9590358 33.3244695)
,981,787,,,residential,0,-111.9647592,33.3922157,POINT (-111.9647592 33.3922157)
,982,788,,,residential,0,-111.9642106,33.3914722,POINT (-111.9642106 33.3914722)
,983,789,,,residential,0,-111.9641396,33.3921962,POINT (-111.9641396 33.3921962)
,984,790,,,residential,0,-111.9648714,33.3913545,POINT (-111.9648714 33.3913545)
,985,791,,,residential,0,-111.9653917,33.3910405,POINT (-111.9653917 33.3910405)
,986,792,,,residential,0,-111.9642503,33.3914543,POINT (-111.9642503 33.3914543)
,987,793,,,residential,0,-111.917421,33.3811517,POINT (-111.917421 33.3811517)
,988,794,,,residential,0,-111.9406644,33.3835843,POINT (-111.9406644 33.3835843)
,989,795,,,residential,0,-111.9644396,33.3910524,POINT (-111.9644396 33.3910524)
,990,796,,,residential,0,-111.9174572,33.3788794,POINT (-111.9174572 33.3788794)
,991,,,,secondary,0,-111.9459461,33.3709894,POINT (-111.9459461 33.3709894)
,992,,,,others,0,-111.9428059,33.3710033,POINT (-111.9428059 33.3710033)
,993,797,,,residential,0,-111.9643657,33.3964847,POINT (-111.9643657 33.3964847)
,994,798,,,residential,0,-111.9174561,33.3783516,POINT (-111.9174561 33.3783516)
,995,799,,,residential,0,-111.9177062,33.4063878,POINT (-111.9177062 33.4063878)
,996,800,,,residential,0,-111.9177124,33.4053129,POINT (-111.9177124 33.4053129)
,997,801,,,residential,0,-111.9176176,33.40384,POINT (-111.9176176 33.40384)
,998,802,,,residential,0,-111.9176121,33.4169322,POINT (-111.9176121 33.4169322)
,999,803,,,residential,0,-111.9172476,33.4031621,POINT (-111.9172476 33.4031621)
,1000,804,,,residential,0,-111.9129226,33.4001476,POINT (-111.9129226 33.4001476)
,1001,805,,,residential,0,-111.9475516,33.3717362,POINT (-111.9475516 33.3717362)
,1002,806,,,residential,0,-111.9494021,33.3716088,POINT (-111.9494021 33.3716088)
,1003,807,,,residential,0,-111.9163348,33.3983419,POINT (-111.9163348 33.3983419)
,1004,808,,,residential,0,-111.9477162,33.370461,POINT (-111.9477162 33.370461)
,1005,809,,,residential,0,-111.9166634,33.3967307,POINT (-111.9166634 33.3967307)
,1006,810,,,residential,0,-111.9477321,33.3696695,POINT (-111.9477321 33.3696695)
,1007,811,,,residential,0,-111.9484893,33.3716986,POINT (-111.9484893 33.3716986)
,1008,812,,,residential,0,-111.9477082,33.3688422,POINT (-111.9477082 33.3688422)
,1009,813,,,residential,0,-111.9477081,33.3680054,POINT (-111.9477081 33.3680054)
,1010,,,,secondary,0,-111.8930296,33.3930289,POINT (-111.8930296 33.3930289)
,1011,814,,,residential,0,-111.944268,33.4307934,POINT (-111.944268 33.4307934)
,1012,815,,,residential,0,-111.9442567,33.4295155,POINT (-111.9442567 33.4295155)
,1013,,,,motorway,0,-111.9263519,33.4360228,POINT (-111.9263519 33.4360228)
,1014,,,,motorway,0,-111.9263517,33.4362445,POINT (-111.9263517 33.4362445)
,1015,816,,,residential,0,-111.9443252,33.4291446,POINT (-111.9443252 33.4291446)
,1016,,,,primary,0,-111.9261725,33.4359763,POINT (-111.9261725 33.4359763)
,1017,,,,primary,0,-111.9261724,33.4363675,POINT (-111.9261724 33.4363675)
,1018,817,,,residential,0,-111.9652165,33.424881,POINT (-111.9652165 33.424881)
,1019,818,,,residential,0,-111.9442814,33.4254737,POINT (-111.9442814 33.4254737)
,1020,,,,primary,0,-111.9261721,33.4371623,POINT (-111.9261721 33.4371623)
,1021,819,,,residential,0,-111.9443033,33.4243197,POINT (-111.9443033 33.4243197)
,1022,820,,turning_circle,residential,0,-111.9518901,33.3631452,POINT (-111.9518901 33.3631452)
,1023,821,,,residential,0,-111.9442993,33.4231771,POINT (-111.9442993 33.4231771)
,1024,822,,,residential,0,-111.9397847,33.390971,POINT (-111.9397847 33.390971)
,1025,823,,,residential,0,-111.9173461,33.3873076,POINT (-111.9173461 33.3873076)
,1026,824,,,residential,0,-111.946661,33.3717439,POINT (-111.946661 33.3717439)
,1027,825,,,residential,0,-111.9442498,33.420638,POINT (-111.9442498 33.420638)
,1028,826,,,residential,0,-111.9442498,33.4203483,POINT (-111.9442498 33.4203483)
,1029,827,,traffic_signals,residential,0,-111.9442661,33.4218936,POINT (-111.9442661 33.4218936)
,1030,828,,,residential,0,-111.9459515,33.3717405,POINT (-111.9459515 33.3717405)
,1031,829,,,residential,0,-111.944246,33.4194019,POINT (-111.944246 33.4194019)
,1032,830,,,residential,0,-111.9442453,33.4189174,POINT (-111.9442453 33.4189174)
,1033,831,,,residential,0,-111.9493839,33.3631452,POINT (-111.9493839 33.3631452)
,1034,832,,,residential,0,-111.9442439,33.4177833,POINT (-111.9442439 33.4177833)
,1035,833,,,residential,0,-111.944241,33.4168222,POINT (-111.944241 33.4168222)
,1036,834,,,residential,0,-111.9442403,33.4160678,POINT (-111.9442403 33.4160678)
,1037,835,,,residential,0,-111.9583523,33.3725121,POINT (-111.9583523 33.3725121)
,1038,836,,,residential,0,-111.9442483,33.4146347,POINT (-111.9442483 33.4146347)
,1039,837,,,residential,0,-111.9383,33.4149256,POINT (-111.9383 33.4149256)
,1040,838,,,residential,0,-111.9754182,33.3927625,POINT (-111.9754182 33.3927625)
,1041,839,,,residential,0,-111.9449089,33.3872721,POINT (-111.9449089 33.3872721)
,1042,840,,,residential,0,-111.9456814,33.3872219,POINT (-111.9456814 33.3872219)
,1043,841,,turning_circle,residential,0,-111.9108076,33.418129,POINT (-111.9108076 33.418129)
,1044,842,,,residential,0,-111.910665,33.4174037,POINT (-111.910665 33.4174037)
,1045,843,,,residential,0,-111.9455526,33.3864264,POINT (-111.9455526 33.3864264)
,1046,844,,turning_circle,residential,0,-111.9721524,33.4250742,POINT (-111.9721524 33.4250742)
,1047,845,,,residential,0,-111.9450597,33.3448806,POINT (-111.9450597 33.3448806)
,1048,846,,,residential,0,-111.9476046,33.3309847,POINT (-111.9476046 33.3309847)
,1049,847,,,residential,0,-111.9559651,33.3710277,POINT (-111.9559651 33.3710277)
,1050,848,,,residential,0,-111.9175076,33.3758672,POINT (-111.9175076 33.3758672)
,1051,849,,,residential,0,-111.9476531,33.3281462,POINT (-111.9476531 33.3281462)
,1052,850,,turning_circle,residential,0,-111.9558298,33.3631237,POINT (-111.9558298 33.3631237)
,1053,851,,,residential,0,-111.9545543,33.3709036,POINT (-111.9545543 33.3709036)
,1054,852,,,residential,0,-111.9527439,33.3714643,POINT (-111.9527439 33.3714643)
,1055,853,,,residential,0,-111.9450591,33.3444901,POINT (-111.9450591 33.3444901)
,1056,854,,,residential,0,-111.9442875,33.4146337,POINT (-111.9442875 33.4146337)
,1057,855,,,residential,0,-111.9443138,33.4139026,POINT (-111.9443138 33.4139026)
,1058,856,,,residential,0,-111.9443094,33.4131817,POINT (-111.9443094 33.4131817)
,1059,857,,,residential,0,-111.9443024,33.4110208,POINT (-111.9443024 33.4110208)
,1060,858,,,residential,0,-111.9281849,33.3758672,POINT (-111.9281849 33.3758672)
,1061,859,,,residential,0,-111.9284253,33.3745268,POINT (-111.9284253 33.3745268)
,1062,860,,,residential,0,-111.9442963,33.410264,POINT (-111.9442963 33.410264)
,1063,861,,,residential,0,-111.9284264,33.3738668,POINT (-111.9284264 33.3738668)
,1064,862,,,residential,0,-111.9442959,33.4095166,POINT (-111.9442959 33.4095166)
,1065,863,,,residential,0,-111.9283394,33.3725414,POINT (-111.9283394 33.3725414)
,1066,864,,,residential,0,-111.9442945,33.4087687,POINT (-111.9442945 33.4087687)
,1067,865,,,residential,0,-111.9281678,33.372097,POINT (-111.9281678 33.372097)
,1068,866,,,residential,0,-111.9439499,33.4073767,POINT (-111.9439499 33.4073767)
,1069,867,,,residential,0,-111.9313904,33.4174105,POINT (-111.9313904 33.4174105)
,1070,868,,,residential,0,-111.9313989,33.4183647,POINT (-111.9313989 33.4183647)
,1071,869,,turning_circle,residential,0,-111.9465515,33.3604211,POINT (-111.9465515 33.3604211)
,1072,870,,,residential,0,-111.94656,33.3610663,POINT (-111.94656 33.3610663)
,1073,871,,turning_circle,residential,0,-111.94656,33.3614606,POINT (-111.94656 33.3614606)
,1074,872,,,residential,0,-111.9476824,33.3739379,POINT (-111.9476824 33.3739379)
,1075,873,,,residential,1,-111.9413262,33.3485206,POINT (-111.9413262 33.3485206)
,1076,874,,,residential,0,-111.9478455,33.3745686,POINT (-111.9478455 33.3745686)
,1077,875,,,residential,1,-111.941471,33.3484937,POINT (-111.941471 33.3484937)
,1078,876,,,residential,0,-111.9137912,33.3783946,POINT (-111.9137912 33.3783946)
,1079,877,,,residential,0,-111.9143147,33.3771573,POINT (-111.9143147 33.3771573)
,1080,878,,,residential,0,-111.914186,33.3733298,POINT (-111.914186 33.3733298)
,1081,,,,primary,0,-111.9261694,33.4349028,POINT (-111.9261694 33.4349028)
,1082,879,,,residential,0,-111.9142718,33.3727564,POINT (-111.9142718 33.3727564)
,1083,880,,,residential,0,-111.9144949,33.3712511,POINT (-111.9144949 33.3712511)
,1084,881,,,residential,0,-111.902861,33.3371544,POINT (-111.902861 33.3371544)
,1085,882,,,residential,0,-111.913877,33.3769136,POINT (-111.913877 33.3769136)
,1086,883,,,residential,0,-111.9006166,33.370231,POINT (-111.9006166 33.370231)
,1087,884,,,residential,0,-111.8996639,33.3703313,POINT (-111.8996639 33.3703313)
,1088,885,,,residential,0,-111.9058557,33.3548154,POINT (-111.9058557 33.3548154)
,1089,,,,primary,0,-111.9263519,33.4373152,POINT (-111.9263519 33.4373152)
,1090,886,,,residential,0,-111.9412674,33.4261177,POINT (-111.9412674 33.4261177)
,1091,887,,,residential,0,-111.9059896,33.3707041,POINT (-111.9059896 33.3707041)
,1092,888,,,residential,0,-111.9050283,33.3707041,POINT (-111.9050283 33.3707041)
,1093,889,,,residential,0,-111.9031915,33.3707184,POINT (-111.9031915 33.3707184)
,1094,890,,,residential,0,-111.9144947,33.3606181,POINT (-111.9144947 33.3606181)
,1095,891,,,residential,0,-111.9412736,33.4254885,POINT (-111.9412736 33.4254885)
,1096,892,,,residential,0,-111.9214558,33.3698462,POINT (-111.9214558 33.3698462)
,1097,893,,,residential,0,-111.9199538,33.3706419,POINT (-111.9199538 33.3706419)
,1098,894,,,residential,0,-111.934371,33.3705184,POINT (-111.934371 33.3705184)
,1099,895,,,residential,0,-111.9334955,33.3705328,POINT (-111.9334955 33.3705328)
,1100,,,,primary,0,-111.926379,33.3850904,POINT (-111.926379 33.3850904)
,1101,,,,secondary,0,-111.9364992,33.4074355,POINT (-111.9364992 33.4074355)
,1102,896,,,residential,0,-111.932148,33.3705256,POINT (-111.932148 33.3705256)
,1103,,,traffic_signals,primary,0,-111.9395884,33.4159654,POINT (-111.9395884 33.4159654)
,1104,897,,,residential,0,-111.9365991,33.4575792,POINT (-111.9365991 33.4575792)
,1105,,,,motorway,0,-111.9265734,33.3861483,POINT (-111.9265734 33.3861483)
,1106,898,,turning_circle,residential,0,-111.9334183,33.3698232,POINT (-111.9334183 33.3698232)
,1107,899,,,residential,0,-111.8996725,33.3707399,POINT (-111.8996725 33.3707399)
,1108,,,,motorway,0,-111.9264599,33.3851553,POINT (-111.9264599 33.3851553)
,1109,900,,,residential,0,-111.8870542,33.3907832,POINT (-111.8870542 33.3907832)
,1110,901,,turning_circle,residential,0,-111.8870542,33.3905683,POINT (-111.8870542 33.3905683)
,1111,902,,,residential,0,-111.9050489,33.3533815,POINT (-111.9050489 33.3533815)
,1112,,,,primary,0,-111.9536016,33.4219197,POINT (-111.9536016 33.4219197)
,1113,903,,,residential,0,-111.9413327,33.3313509,POINT (-111.9413327 33.3313509)
,1114,904,,turning_circle,residential,0,-111.9417805,33.3313316,POINT (-111.9417805 33.3313316)
,1115,,,,motorway,0,-111.9265139,33.3861649,POINT (-111.9265139 33.3861649)
,1116,,,,motorway,0,-111.9265147,33.3861179,POINT (-111.9265147 33.3861179)
,1117,905,,,residential,0,-111.9412652,33.3250743,POINT (-111.9412652 33.3250743)
,1118,906,,,residential,0,-111.9411536,33.3255907,POINT (-111.9411536 33.3255907)
,1119,,,,others,0,-111.8986557,33.3368582,POINT (-111.8986557 33.3368582)
,1120,907,,,residential,0,-111.9023874,33.419313,POINT (-111.9023874 33.419313)
,1121,908,,,residential,0,-111.9063192,33.3510873,POINT (-111.9063192 33.3510873)
,1122,909,,,residential,0,-111.9436835,33.391434,POINT (-111.9436835 33.391434)
,1123,910,,,residential,0,-111.9030765,33.4191174,POINT (-111.9030765 33.4191174)
,1124,911,,,residential,0,-111.9463079,33.3914501,POINT (-111.9463079 33.3914501)
,1125,,,,tertiary,0,-111.8975728,33.3353497,POINT (-111.8975728 33.3353497)
,1126,912,,,residential,0,-111.9521181,33.3909882,POINT (-111.9521181 33.3909882)
,1127,913,,,residential,0,-111.9065224,33.3310913,POINT (-111.9065224 33.3310913)
,1128,914,,turning_circle,residential,0,-111.9063646,33.3307946,POINT (-111.9063646 33.3307946)
,1129,915,,,residential,0,-111.957629,33.3911706,POINT (-111.957629 33.3911706)
,1130,916,,,residential,0,-111.9239029,33.3637607,POINT (-111.9239029 33.3637607)
,1131,917,,turning_circle,residential,0,-111.9569767,33.3911635,POINT (-111.9569767 33.3911635)
,1132,918,,crossing;traffic_signals,residential,0,-111.9288549,33.4184369,POINT (-111.9288549 33.4184369)
,1133,919,,turning_circle,residential,0,-111.9033214,33.3865838,POINT (-111.9033214 33.3865838)
,1134,920,,,residential,0,-111.9560801,33.365948,POINT (-111.9560801 33.365948)
,1135,921,,,residential,0,-111.9410079,33.3363346,POINT (-111.9410079 33.3363346)
,1136,922,,,residential,0,-111.9551343,33.365931,POINT (-111.9551343 33.365931)
,1137,,,,motorway,0,-111.9782757,33.4173299,POINT (-111.9782757 33.4173299)
,1138,923,,,residential,0,-111.9545663,33.3657755,POINT (-111.9545663 33.3657755)
,1139,924,,traffic_signals,residential,0,-111.9004975,33.4292216,POINT (-111.9004975 33.4292216)
,1140,,,,others,0,-111.9004539,33.4273915,POINT (-111.9004539 33.4273915)
,1141,925,,,residential,0,-111.9412369,33.335629,POINT (-111.9412369 33.335629)
,1142,,,,others,0,-111.900449,33.4256952,POINT (-111.900449 33.4256952)
,1143,926,,traffic_signals,residential,0,-111.9004968,33.4221088,POINT (-111.9004968 33.4221088)
,1144,927,,,residential,0,-111.9413514,33.3346375,POINT (-111.9413514 33.3346375)
,1145,928,,,residential,0,-111.9004796,33.4191461,POINT (-111.9004796 33.4191461)
,1146,929,,,residential,0,-111.9283494,33.4126305,POINT (-111.9283494 33.4126305)
,1147,930,,,residential,0,-111.9004711,33.4184369,POINT (-111.9004711 33.4184369)
,1148,931,,,residential,0,-111.9413514,33.3340351,POINT (-111.9413514 33.3340351)
,1149,932,,,residential,0,-111.9004856,33.4175497,POINT (-111.9004856 33.4175497)
,1150,933,,,residential,0,-111.9020604,33.3978523,POINT (-111.9020604 33.3978523)
,1151,934,,,residential,0,-111.9004962,33.4166077,POINT (-111.9004962 33.4166077)
,1152,935,,,residential,0,-111.9004953,33.4158056,POINT (-111.9004953 33.4158056)
,1153,936,,,residential,0,-111.8886619,33.3977791,POINT (-111.8886619 33.3977791)
,1154,937,,,residential,0,-111.9527347,33.3654225,POINT (-111.9527347 33.3654225)
,1155,938,,turning_circle,residential,0,-111.9075045,33.3278242,POINT (-111.9075045 33.3278242)
,1156,939,,,residential,0,-111.8876748,33.3980084,POINT (-111.8876748 33.3980084)
,1157,,,traffic_signals,secondary,0,-111.9090927,33.421982,POINT (-111.9090927 33.421982)
,1158,,,,secondary,0,-111.9459162,33.3668051,POINT (-111.9459162 33.3668051)
,1159,,,turning_circle,others,0,-111.9443226,33.3668123,POINT (-111.9443226 33.3668123)
,1160,940,,,residential,0,-111.8865548,33.3982634,POINT (-111.8865548 33.3982634)
,1161,941,,,residential,0,-111.8854947,33.39851,POINT (-111.8854947 33.39851)
,1162,942,,turning_circle,residential,0,-111.8877565,33.3982275,POINT (-111.8877565 33.3982275)
,1163,943,,,residential,0,-111.9413256,33.3322567,POINT (-111.9413256 33.3322567)
,1164,944,,,residential,0,-111.9122642,33.3974728,POINT (-111.9122642 33.3974728)
,1165,945,,,residential,0,-111.9104399,33.3974804,POINT (-111.9104399 33.3974804)
,1166,946,,turning_circle,residential,0,-111.9097739,33.3975748,POINT (-111.9097739 33.3975748)
,1167,947,,turning_circle,residential,0,-111.9171081,33.3976529,POINT (-111.9171081 33.3976529)
,1168,948,,,residential,0,-111.9164931,33.3975631,POINT (-111.9164931 33.3975631)
,1169,949,,,residential,0,-111.9413187,33.3304807,POINT (-111.9413187 33.3304807)
,1170,950,,,residential,0,-111.9141801,33.3983141,POINT (-111.9141801 33.3983141)
,1171,951,,,residential,0,-111.9319568,33.3989557,POINT (-111.9319568 33.3989557)
,1172,952,,,residential,0,-111.941307,33.3285254,POINT (-111.941307 33.3285254)
,1173,953,,,residential,0,-111.9064565,33.3548425,POINT (-111.9064565 33.3548425)
,1174,954,,,residential,0,-111.9412665,33.4243385,POINT (-111.9412665 33.4243385)
,1175,955,,,residential,0,-111.9379678,33.457212,POINT (-111.9379678 33.457212)
,1176,,,,others,0,-111.9401399,33.4303209,POINT (-111.9401399 33.4303209)
,1177,956,,turning_circle,residential,0,-111.9062334,33.3559696,POINT (-111.9062334 33.3559696)
,1178,957,,turning_circle,residential,0,-111.9027683,33.3943908,POINT (-111.9027683 33.3943908)
,1179,958,,,residential,0,-111.9366168,33.45687,POINT (-111.9366168 33.45687)
,1180,959,,,residential,0,-111.9307019,33.4569716,POINT (-111.9307019 33.4569716)
,1181,960,,turning_loop,residential,0,-111.9028665,33.3921808,POINT (-111.9028665 33.3921808)
,1182,961,,turning_loop,residential,0,-111.9025832,33.3897657,POINT (-111.9025832 33.3897657)
,1183,962,,turning_circle,residential,0,-111.9037451,33.3392411,POINT (-111.9037451 33.3392411)
,1184,963,,,residential,0,-111.9413687,33.4058677,POINT (-111.9413687 33.4058677)
,1185,964,,,residential,0,-111.8924961,33.4207169,POINT (-111.8924961 33.4207169)
,1186,965,,turning_circle,residential,0,-111.9331978,33.3864078,POINT (-111.9331978 33.3864078)
,1187,,,,secondary,0,-111.9458474,33.356503,POINT (-111.9458474 33.356503)
,1188,966,,,residential,0,-111.9045176,33.3274728,POINT (-111.9045176 33.3274728)
,1189,967,,,residential,0,-111.9044216,33.381656,POINT (-111.9044216 33.381656)
,1190,968,,,residential,0,-111.9479263,33.3548168,POINT (-111.9479263 33.3548168)
,1191,969,,,residential,0,-111.8874433,33.4194226,POINT (-111.8874433 33.4194226)
,1192,970,,,residential,0,-111.9029688,33.4175307,POINT (-111.9029688 33.4175307)
,1193,971,,turning_circle,residential,0,-111.9029789,33.4163818,POINT (-111.9029789 33.4163818)
,1194,972,,turning_circle,residential,0,-111.9038333,33.3454739,POINT (-111.9038333 33.3454739)
,1195,973,,,residential,0,-111.8830635,33.4193666,POINT (-111.8830635 33.4193666)
,1196,974,,traffic_signals,residential,0,-111.9473716,33.4309329,POINT (-111.9473716 33.4309329)
,1197,975,,,residential,0,-111.906047,33.4143055,POINT (-111.906047 33.4143055)
,1198,976,,,residential,0,-111.9315706,33.3954445,POINT (-111.9315706 33.3954445)
,1199,977,,,residential,0,-111.906048,33.4130703,POINT (-111.906048 33.4130703)
,1200,,,traffic_signals,secondary,0,-111.9609639,33.4296287,POINT (-111.9609639 33.4296287)
,1201,978,,,residential,0,-111.9073858,33.4127615,POINT (-111.9073858 33.4127615)
,1202,979,,,residential,0,-111.9060482,33.4127615,POINT (-111.9060482 33.4127615)
,1203,980,,,residential,0,-111.9073904,33.4123424,POINT (-111.9073904 33.4123424)
,1204,981,,,residential,0,-111.907388,33.4125596,POINT (-111.907388 33.4125596)
,1205,982,,,residential,0,-111.9060485,33.4123526,POINT (-111.9060485 33.4123526)
,1206,,,,tertiary,0,-111.9595136,33.4302193,POINT (-111.9595136 33.4302193)
,1207,983,,,residential,0,-111.9318287,33.3978615,POINT (-111.9318287 33.3978615)
,1208,984,,,residential,0,-111.9060484,33.4125579,POINT (-111.9060484 33.4125579)
,1209,985,,,residential,0,-111.9072137,33.4140653,POINT (-111.9072137 33.4140653)
,1210,986,,turning_circle,residential,0,-111.907286,33.4181933,POINT (-111.907286 33.4181933)
,1211,987,,,residential,0,-111.9306007,33.4026531,POINT (-111.9306007 33.4026531)
,1212,988,,,residential,0,-111.8991097,33.4219863,POINT (-111.8991097 33.4219863)
,1213,989,,,residential,0,-111.9349094,33.3980672,POINT (-111.9349094 33.3980672)
,1214,990,,turning_circle,residential,0,-111.93012,33.4066513,POINT (-111.93012 33.4066513)
,1215,991,,,residential,0,-111.8991193,33.4221095,POINT (-111.8991193 33.4221095)
,1216,992,,turning_circle,residential,0,-111.9240472,33.3993756,POINT (-111.9240472 33.3993756)
,1217,,,,primary,0,-111.9430383,33.4219283,POINT (-111.9430383 33.4219283)
,1218,993,,,residential,0,-111.9301168,33.4083093,POINT (-111.9301168 33.4083093)
,1219,994,,,residential,0,-111.9301223,33.4075271,POINT (-111.9301223 33.4075271)
,1220,995,,,residential,0,-111.9321348,33.3811701,POINT (-111.9321348 33.3811701)
,1221,996,,turning_circle,residential,0,-111.9311352,33.3844089,POINT (-111.9311352 33.3844089)
,1222,,,,tertiary,0,-111.9097583,33.3536131,POINT (-111.9097583 33.3536131)
,1223,997,,,residential,0,-111.9358613,33.3346426,POINT (-111.9358613 33.3346426)
,1224,998,,,residential,0,-111.9005276,33.4017012,POINT (-111.9005276 33.4017012)
,1225,999,,,residential,0,-111.899743,33.4016357,POINT (-111.899743 33.4016357)
,1226,1000,,,residential,0,-111.8991164,33.4016429,POINT (-111.8991164 33.4016429)
,1227,1001,,,residential,0,-111.8969313,33.4020666,POINT (-111.8969313 33.4020666)
,1228,,,,others,0,-111.9531162,33.4438879,POINT (-111.9531162 33.4438879)
,1229,1002,,,residential,0,-111.9275537,33.4018506,POINT (-111.9275537 33.4018506)
,1230,1003,,,residential,0,-111.9306007,33.4018363,POINT (-111.9306007 33.4018363)
,1231,1004,,,residential,0,-111.9407857,33.3370459,POINT (-111.9407857 33.3370459)
,1232,,,motorway_junction,motorway,0,-111.9676813,33.397497,POINT (-111.9676813 33.397497)
,1233,1005,,,residential,0,-111.934918,33.4010624,POINT (-111.934918 33.4010624)
,1234,1006,,,residential,0,-111.9255604,33.4461769,POINT (-111.9255604 33.4461769)
,1235,1007,,,residential,0,-111.9355628,33.4010541,POINT (-111.9355628 33.4010541)
,1236,1008,,,residential,0,-111.9363599,33.4011842,POINT (-111.9363599 33.4011842)
,1237,1009,,,residential,0,-111.9372354,33.4013777,POINT (-111.9372354 33.4013777)
,1238,1010,,turning_circle,residential,0,-111.9365059,33.4007041,POINT (-111.9365059 33.4007041)
,1239,,,,secondary,0,-111.9626081,33.4294443,POINT (-111.9626081 33.4294443)
,1240,1011,,turning_circle,residential,0,-111.9355502,33.4007107,POINT (-111.9355502 33.4007107)
,1241,1012,,turning_circle,residential,0,-111.9355703,33.401306,POINT (-111.9355703 33.401306)
,1242,1013,,,residential,0,-111.9616231,33.3902858,POINT (-111.9616231 33.3902858)
,1243,1014,,,residential,0,-111.9616162,33.3906243,POINT (-111.9616162 33.3906243)
,1244,1015,,,residential,0,-111.9069527,33.4014064,POINT (-111.9069527 33.4014064)
,1245,1016,,,residential,0,-111.9522017,33.4199752,POINT (-111.9522017 33.4199752)
,1246,1017,,,residential,0,-111.9060515,33.4013347,POINT (-111.9060515 33.4013347)
,1247,1018,,,residential,0,-111.9423163,33.3368832,POINT (-111.9423163 33.3368832)
,1248,1019,,,residential,0,-111.9522017,33.4204121,POINT (-111.9522017 33.4204121)
,1249,1020,,,residential,0,-111.9544437,33.4204117,POINT (-111.9544437 33.4204117)
,1250,1021,,,residential,0,-111.9248613,33.4020652,POINT (-111.9248613 33.4020652)
,1251,1022,,,residential,0,-111.9564858,33.4203567,POINT (-111.9564858 33.4203567)
,1252,1023,,,residential,0,-111.9239581,33.4020652,POINT (-111.9239581 33.4020652)
,1253,1024,,,residential,0,-111.9585792,33.4203638,POINT (-111.9585792 33.4203638)
,1254,1025,,,residential,0,-111.9381163,33.3346336,POINT (-111.9381163 33.3346336)
,1255,1026,,,residential,0,-111.9608905,33.4203702,POINT (-111.9608905 33.4203702)
,1256,1027,,,residential,0,-111.9167584,33.4026677,POINT (-111.9167584 33.4026677)
,1257,1028,,,residential,0,-111.8936869,33.4019376,POINT (-111.8936869 33.4019376)
,1258,1029,,,residential,0,-111.9371379,33.3471847,POINT (-111.9371379 33.3471847)
,1259,,,,motorway,0,-111.8909688,33.3992675,POINT (-111.8909688 33.3992675)
,1260,1030,,,residential,0,-111.9368929,33.3205356,POINT (-111.9368929 33.3205356)
,1261,,,traffic_signals,tertiary,0,-111.9427241,33.4293176,POINT (-111.9427241 33.4293176)
,1262,,,,secondary,0,-111.955486,33.4306299,POINT (-111.955486 33.4306299)
,1263,,,traffic_signals,secondary,0,-111.9428317,33.4292786,POINT (-111.9428317 33.4292786)
,1264,,,traffic_signals,tertiary,0,-111.9524102,33.4309952,POINT (-111.9524102 33.4309952)
,1265,,,,secondary,0,-111.9456396,33.3283057,POINT (-111.9456396 33.3283057)
,1266,1031,,turning_circle,residential,0,-111.9335713,33.3209014,POINT (-111.9335713 33.3209014)
,1267,,,,others,0,-111.9505143,33.3272986,POINT (-111.9505143 33.3272986)
,1268,1032,,,residential,0,-111.934989,33.3738013,POINT (-111.934989 33.3738013)
,1269,1033,,,residential,0,-111.9338818,33.3737081,POINT (-111.9338818 33.3737081)
,1270,1034,,,residential,0,-111.9329325,33.3740531,POINT (-111.9329325 33.3740531)
,1271,1035,,,residential,0,-111.9293448,33.3744044,POINT (-111.9293448 33.3744044)
,1272,1036,,turning_circle,residential,0,-111.9400475,33.3383725,POINT (-111.9400475 33.3383725)
,1273,1037,,,residential,0,-111.9436815,33.390669,POINT (-111.9436815 33.390669)
,1274,1038,,,residential,0,-111.9462822,33.390626,POINT (-111.9462822 33.390626)
,1275,1039,,,residential,0,-111.9215519,33.4147093,POINT (-111.9215519 33.4147093)
,1276,1040,,,residential,0,-111.9215213,33.4140979,POINT (-111.9215213 33.4140979)
,1277,1041,,,residential,0,-111.9133659,33.382331,POINT (-111.9133659 33.382331)
,1278,1042,,,residential,0,-111.9210845,33.4128799,POINT (-111.9210845 33.4128799)
,1279,1043,,,residential,0,-111.9456086,33.3273013,POINT (-111.9456086 33.3273013)
,1280,1044,,,residential,0,-111.943789,33.3273228,POINT (-111.943789 33.3273228)
,1281,1045,,,residential,0,-111.9376015,33.3419324,POINT (-111.9376015 33.3419324)
,1282,1046,,,residential,0,-111.9463165,33.391056,POINT (-111.9463165 33.391056)
,1283,1047,,,residential,0,-111.9478443,33.3910631,POINT (-111.9478443 33.3910631)
,1284,1048,,,residential,0,-111.9631138,33.327254,POINT (-111.9631138 33.327254)
,1285,1049,,turning_circle,residential,0,-111.9291587,33.399357,POINT (-111.9291587 33.399357)
,1286,1050,,,residential,0,-111.9608389,33.3275184,POINT (-111.9608389 33.3275184)
,1287,1051,,,residential,0,-111.9389395,33.3271077,POINT (-111.9389395 33.3271077)
,1288,1052,,,residential,0,-111.9567166,33.4290754,POINT (-111.9567166 33.4290754)
,1289,1053,,,residential,0,-111.9184796,33.3993242,POINT (-111.9184796 33.3993242)
,1290,1054,,turning_circle,residential,0,-111.938391,33.3480523,POINT (-111.938391 33.3480523)
,1291,1055,,,residential,0,-111.9106019,33.3573941,POINT (-111.9106019 33.3573941)
